"","Account.Number","Organization","City","City.Location","Country","CDP.Region","Country.Name","Country.Code.2","Country.Code.3","Country.Numeric.code","lat","long","Location.Source"
"863",36282,"Comune di Chieti","Chieti","POINT (14.1399 42.3828)","Italy","Europe","Italy","IT","ITA",380,42.3828,14.1399,"CDP Disclosure"
"864",50203,"Gaziantep Metropolitan Municipality","Gaziantep","","Turkey","Europe","Turkey","TR","TUR",792,37.0611756,37.3793085,"World Cities dataset"
"865",841098,"Municipalidad Distrital de Chimbote","","","Peru","Latin America","Peru","PE","PER",604,-3.7852828,-80.0639827,"World Cities dataset"
"866",73701,"San Carlos Sud","","","Argentina","Latin America","Argentina","AR","ARG",32,-41.15,-71.3,"World Cities dataset"
"867",11315,"City of Manchester","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,53.4794,-2.2453,"World Cities dataset"
"868",840419,"Mahasarakham Municipality","","","Thailand","Southeast Asia and Oceania","Thailand","TH","THA",764,16.1772,103.3008,"World Cities dataset"
"869",58346,"Plymouth City Council","Plymouth","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,50.3714,-4.1422,"World Cities dataset"
"870",69822,"Kristianstad","","","Sweden","Europe","Sweden","SE","SWE",752,56.0337,14.1333,"World Cities dataset"
"871",840490,"City of La Carlota","","","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,14.2167,121.1667,"World Cities dataset"
"872",54667,"Prefeitura Municipal de Contagem","Contagem","","Brazil","Latin America","Brazil","BR","BRA",76,-21.53879635,-42.1809782686909,"World Cities dataset"
"873",840370,"Upplands-Bro Municipality","Upplands-Bro kommun","","Sweden","Europe","Sweden","SE","SWE",752,59.53570835,17.6738618197773,"World Cities dataset"
"874",840039,"Arequito","","","Argentina","Latin America","Argentina","AR","ARG",32,-29.1443,-59.6438,"World Cities dataset"
"875",834323,"Patong Municipality","","","Thailand","Southeast Asia and Oceania","Thailand","TH","THA",764,16.0278,100.3792,"World Cities dataset"
"876",54327,"Semarang City Government","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-6.9667,110.4167,"World Cities dataset"
"877",840919,"Prefeitura de Fraiburgo","","","Brazil","Latin America","Brazil","BR","BRA",76,-22.26,-42.54,"World Cities dataset"
"878",834238,"Municipality of Centeno","","","Argentina","Latin America","Argentina","AR","ARG",32,12.4416587,-86.8719418,"World Cities dataset"
"879",60073,"Wolverhampton City Council","Wolverhampton","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,52.5833,-2.1333,"World Cities dataset"
"880",60050,"Guwahati Municipal Corporation","","","India","South and West Asia","India","IN","IND",356,26.1805978,91.753943,"World Cities dataset"
"881",54605,"Municipalidad de Cusco","Cusco","","Peru","Latin America","Peru","PE","PER",604,-13.4978468,-72.2167401,"World Cities dataset"
"882",73803,"Herrera","","","Argentina","Latin America","Argentina","AR","ARG",32,-37.6996,-63.1666,"World Cities dataset"
"883",840036,"La Paz","","","Argentina","Latin America","Argentina","AR","ARG",32,-16.4942,-68.1475,"World Cities dataset"
"884",834370,"Town of Secaucus, NJ","","","United States of America","North America","United States Of America","US","USA",840,40.781,-74.0659,"World Cities dataset"
"885",73802,"Crespo","","","Argentina","Latin America","Argentina","AR","ARG",32,-32.0309,-60.3072,"World Cities dataset"
"886",840034,"Morón","","","Argentina","Latin America","Argentina","AR","ARG",32,-34.65,-58.6167,"World Cities dataset"
"887",840918,"Prefeitura de Pilões","","","Brazil","Latin America","Brazil","BR","BRA",76,-9.4166,-36.6166,"World Cities dataset"
"888",62817,"City of Ithaca, NY","","","United States of America","North America","United States Of America","US","USA",840,40.7682,-74.2348,"World Cities dataset"
"889",59969,"City of Mandurah","","","Australia","Southeast Asia and Oceania","Australia","AU","AUS",36,-32.5289,115.7231,"World Cities dataset"
"890",841155,"Municipalidad de Tarapoto","","","Peru","Latin America","Peru","PE","PER",604,-3.7852828,-80.0639827,"World Cities dataset"
"891",68337,"Bekasi City Government","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-6.2349858,106.9945444,"World Cities dataset"
"892",54274,"Rotorua Lakes Council","Rotorua","","New Zealand","Southeast Asia and Oceania","New Zealand","NZ","NZL",554,-38.1378,176.2514,"World Cities dataset"
"893",54349,"Balikpapan City Government","","POINT (116.831 -1.26539)","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-1.26539,116.831,"CDP Disclosure"
"894",73637,"Steve Tshwete","","","South Africa","Africa","South Africa","ZA","ZAF",710,-25.8308737,29.5577963778579,"World Cities dataset"
"895",73806,"Llambi Campbell","","","Argentina","Latin America","Argentina","AR","ARG",32,-31.3439,-64.3353,"World Cities dataset"
"896",834219,"Municipality of Corrientes","","","Argentina","Latin America","Argentina","AR","ARG",32,-27.4833,-58.8167,"World Cities dataset"
"897",60007,"City of Santa Rosa","Santa Rosa","POINT (121.089 14.2843)","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,14.2843,121.089,"CDP Disclosure"
"898",840931,"Prefeitura de Cordeirópolis","","","Brazil","Latin America","Brazil","BR","BRA",76,-22.4819,-47.4569,"World Cities dataset"
"899",43923,"City of Hannover","Hannover","POINT (9.7356 52.3739)","Germany","Europe","Germany","DE","DEU",276,52.3739,9.7356,"CDP Disclosure"
"900",54361,"Petaling Jaya City Council","Petaling Jaya","POINT (101.595 3.1279)","Malaysia","Southeast Asia and Oceania","Malaysia","MY","MYS",458,3.1279,101.595,"CDP Disclosure"
"901",840943,"Prefeitura de Boa Ventura","","","Brazil","Latin America","Brazil","BR","BRA",76,-12.25,-38.97,"World Cities dataset"
"902",54347,"Pasig City","Pasig","POINT (121.061 14.5869)","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,14.5869,121.061,"CDP Disclosure"
"903",73680,"Carcarana","","","Argentina","Latin America","Argentina","AR","ARG",32,-34.1667,-58.9167,"World Cities dataset"
"904",840018,"Municipalidad Distrital de Ate","","","Peru","Latin America","Peru","PE","PER",604,-12.0751237,-76.9803947621067,"World Cities dataset"
"905",54029,"City of Spokane","Spokane","","United States of America","North America","United States Of America","US","USA",840,40.7682,-74.2348,"World Cities dataset"
"906",61467,"Dipolog City","","","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,8.5667,123.3333,"World Cities dataset"
"907",69824,"Västervik","Västervik Municipality","POINT (16.3484 57.9587)","Sweden","Europe","Sweden","SE","SWE",752,57.9587,16.3484,"CDP Disclosure"
"908",834202,"Mogale City Local Municipality","","","South Africa","Africa","South Africa","ZA","ZAF",710,-26.003745,27.6870264898596,"World Cities dataset"
"909",74678,"City of Galati","","","Romania","Europe","Romania","RO","ROU",642,45.4233,28.0425,"World Cities dataset"
"910",831999,"Concejo Municipal de Distrito de Monte Verde","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,10.275,-84.8255,"World Cities dataset"
"911",73750,"Tarakan City","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,3.3,117.6333,"World Cities dataset"
"912",54391,"Nonthaburi City","","","Thailand","Southeast Asia and Oceania","Thailand","TH","THA",764,13.8667,100.5167,"World Cities dataset"
"913",73666,"Cuyahoga County","","","United States of America","North America","United States Of America","US","USA",840,41.1641,-81.5207,"World Cities dataset"
"914",73690,"Villa General Belgrano","","","Argentina","Latin America","Argentina","AR","ARG",32,-34.7261,-58.5289,"World Cities dataset"
"915",59996,"Batangas City","Batangas","POINT (121.058 13.7565)","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,13.7565,121.058,"CDP Disclosure"
"916",73648,"Arias","","","Argentina","Latin America","Argentina","AR","ARG",32,-28.6496,-65.15,"World Cities dataset"
"917",44077,"Kampala City","Kampala","","Uganda","Africa","Uganda","UG","UGA",800,0.3136,32.5811,"World Cities dataset"
"918",37241,"City of Berkeley","Berkeley","","United States of America","North America","United States Of America","US","USA",840,37.8723,-122.276,"World Cities dataset"
"919",54306,"Medan City Government","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,3.5952,98.6722,"World Cities dataset"
"920",839972,"Villa Eloisa","Villa Eloisa","","Argentina","Latin America","Argentina","AR","ARG",32,-34.6667,-58.4167,"World Cities dataset"
"921",826380,"Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA)","","","Mexico","Latin America","Mexico","MX","MEX",484,37.9850091,-103.5438321,"World Cities dataset"
"922",68373,"Prefeitura de Pedreira","","","Brazil","Latin America","Brazil","BR","BRA",76,-4.5696,-44.67,"World Cities dataset"
"923",59657,"City of Beaverton, OR","","","United States of America","North America","United States Of America","US","USA",840,45.4779,-122.8168,"World Cities dataset"
"924",73671,"Godoy Cruz","","","Argentina","Latin America","Argentina","AR","ARG",32,-32.9167,-68.8333,"World Cities dataset"
"925",53860,"City of Wilmington, NC","Wilmington","","United States of America","North America","United States Of America","US","USA",840,34.21,-77.8866,"World Cities dataset"
"926",73787,"Tapalqué","","","Argentina","Latin America","Argentina","AR","ARG",32,-34.7058,-58.5047,"World Cities dataset"
"927",834278,"Municipality of Resistencia","","","Argentina","Latin America","Argentina","AR","ARG",32,-27.4514,-58.9867,"World Cities dataset"
"928",54367,"Melaka Historic City Council","","","Malaysia","Southeast Asia and Oceania","Malaysia","MY","MYS",458,2.2245111,102.2614662,"World Cities dataset"
"929",43921,"City of Zagreb","Zagreb","POINT (15.9819 45.815)","Croatia","Europe","Croatia","HR","HRV",191,45.815,15.9819,"CDP Disclosure"
"930",834406,"Municipality of San Pedro Tlaquepaque","","","Mexico","Latin America","Mexico","MX","MEX",484,42.50651405,27.3537499392833,"World Cities dataset"
"931",834347,"Seberang Perai Municipal Council","","POINT (100.383 5.38333)","Malaysia","Southeast Asia and Oceania","Malaysia","MY","MYS",458,5.38333,100.383,"CDP Disclosure"
"932",36491,"Comune di Pesaro","Pesaro","POINT (12.895 43.9012)","Italy","Europe","Italy","IT","ITA",380,43.9012,12.895,"CDP Disclosure"
"933",840936,"Prefeitura de Guanhães","","","Brazil","Latin America","Brazil","BR","BRA",76,-18.78,-42.95,"World Cities dataset"
"934",60417,"Municipalidad de San Carlos de Bariloche","","","Argentina","Latin America","Argentina","AR","ARG",32,-41.15,-71.3,"World Cities dataset"
"935",54627,"Prefeitura de Joinville","Joinville","POINT (-48.8407 -26.301)","Brazil","Latin America","Brazil","BR","BRA",76,-26.301,-48.8407,"CDP Disclosure"
"936",36289,"Comune di Caserta","Caserta","POINT (14.3333 41.0667)","Italy","Europe","Italy","IT","ITA",380,41.0667,14.3333,"CDP Disclosure"
"937",840328,"Municipalidad San Pedro Carchá","","","Guatemala","Latin America","Guatemala","GT","GTM",320,15.4777337,-90.3099805007798,"World Cities dataset"
"938",73762,"Malang City","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-7.98,112.62,"World Cities dataset"
"939",839982,"Sepang Municipal Council","","","Malaysia","Southeast Asia and Oceania","Malaysia","MY","MYS",458,2.8008619,101.7094012,"World Cities dataset"
"940",73663,"Correa","","","Argentina","Latin America","Argentina","AR","ARG",32,-27.4833,-58.8167,"World Cities dataset"
"941",839967,"Malargue","Malargue","","Argentina","Latin America","Argentina","AR","ARG",32,-35.4745,-69.5853,"World Cities dataset"
"942",54335,"Government of the City of Yogyakarta","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-7.7956,-110.3695,"World Cities dataset"
"943",60029,"City of Cagayan de Oro","Cagayan de Oro","POINT (124.632 8.45423)","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,8.45423,124.632,"CDP Disclosure"
"944",840935,"Prefeitura de Brasiléia","","","Brazil","Latin America","Brazil","BR","BRA",76,-11.01,-68.7478,"World Cities dataset"
"945",54670,"Prefeitura Municipal de Capivari","Capivari","","Brazil","Latin America","Brazil","BR","BRA",76,-21.53879635,-42.1809782686909,"World Cities dataset"
"946",834167,"Kochi Municipal Corporation","KOCHI","POINT (76.2673 9.93123)","India","South and West Asia","India","IN","IND",356,9.93123,76.2673,"CDP Disclosure"
"947",50373,"Municipalidad  de Rosario","","","Argentina","Latin America","Argentina","AR","ARG",32,-32.94713005,-60.6322023001625,"World Cities dataset"
"948",54356,"City of Parañaque","Parañaque","POINT (121.02 14.4793)","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,14.4793,121.02,"CDP Disclosure"
"949",54037,"City of Des Moines","Des Moines","","United States of America","North America","United States Of America","US","USA",840,41.5522,-93.7805,"World Cities dataset"
"950",58783,"Commune de Bakata","","","Burkina Faso","Africa","Burkina Faso","BF","BFA",854,11.1547085,2.9221165,"World Cities dataset"
"951",73715,"Cosquín","","","Argentina","Latin America","Argentina","AR","ARG",32,-34.5939,-60.9464,"World Cities dataset"
"952",840917,"Prefeitura de Pau Brasil","","","Brazil","Latin America","Brazil","BR","BRA",76,-15.8796,-52.26,"World Cities dataset"
"953",73746,"Probolinggo","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-7.75,113.2167,"World Cities dataset"
"954",73738,"Khon Kaen City","","","Thailand","Southeast Asia and Oceania","Thailand","TH","THA",764,16.4297,102.8297,"World Cities dataset"
"955",36512,"Comune di Teramo","Tearmo","POINT (13.7188 42.6659)","Italy","Europe","Italy","IT","ITA",380,42.6659,13.7188,"CDP Disclosure"
"956",54370,"Municipal Council of Penang","","","Malaysia","Southeast Asia and Oceania","Malaysia","MY","MYS",458,5.4065013,100.2559077,"World Cities dataset"
"957",60388,"Municipalidad Provincial de Chiclayo","","","Peru","Latin America","Peru","PE","PER",604,-3.7852828,-80.0639827,"World Cities dataset"
"958",840944,"Prefeitura de Carnaúba dos Dantas","","","Brazil","Latin America","Brazil","BR","BRA",76,-6.555818,-36.5937123,"World Cities dataset"
"959",58591,"City of Greenbelt, MD","","","United States of America","North America","United States Of America","US","USA",840,38.9953,-76.8885,"World Cities dataset"
"960",54519,"City of Lund","Lund","","Sweden","Europe","Sweden","SE","SWE",752,55.7029296,13.1929449,"World Cities dataset"
"961",848408,"Municipio de Cajamarca","","","Colombia","Latin America","Colombia","CO","COL",170,-18.9369363,-65.3764224,"World Cities dataset"
"962",845302,"Paraíso","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,9.9764,-84.8339,"World Cities dataset"
"963",60117,"Winchester City Council","Winchester","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,-4.4419,15.2663,"World Cities dataset"
"964",845309,"Puente Piedra","","","Peru","Latin America","Peru","PE","PER",604,-11.8768271,-77.0744820650776,"World Cities dataset"
"965",44299,"Dangjin City","Dangjin-si","","Republic of Korea","East Asia","Korea, Republic of (South Korea)","KR","KOR",410,36.8944,126.6297,"World Cities dataset"
"966",59558,"City of Holland, MI","","","United States of America","North America","United States Of America","US","USA",840,40.7682,-74.2348,"World Cities dataset"
"967",848122,"Alajuela","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,10.0278,-84.2041,"World Cities dataset"
"968",847922,"Junta Municipal de Medio Ambiente Lagunas (JIMAL)","","","Mexico","Latin America","Mexico","MX","MEX",484,37.9850091,-103.5438321,"World Cities dataset"
"969",73765,"Tuguegarao City","","","Philippines","Southeast Asia and Oceania","Philippines","PH","PHL",608,17.6167,121.7167,"World Cities dataset"
"970",13113,"Newcastle City Council","Newcastle upon Tyne","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,55.0077,-1.6578,"World Cities dataset"
"971",848138,"Prefeitura de Conde (Paraíba)","","","Brazil","Latin America","Brazil","BR","BRA",76,-23.4439,-46.9178,"World Cities dataset"
"972",54034,"City of Grand Rapids","Grand Rapids","","United States of America","North America","United States Of America","US","USA",840,42.9464,-85.6088,"World Cities dataset"
"973",36044,"Seferihisar Municipality","Seferihisar","POINT (26.8344 38.1951)","Turkey","Europe","Turkey","TR","TUR",792,38.1951,26.8344,"CDP Disclosure"
"974",13506,"Nottingham City Council","Nottingham","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,52.95,-1.15,"World Cities dataset"
"975",1850,"Birmingham City Council","Birmingham","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,52.48,-1.9025,"World Cities dataset"
"976",50545,"City of Henderson","Henderson","","United States of America","North America","United States Of America","US","USA",840,36.0133,-115.038,"World Cities dataset"
"977",841540,"South Lakeland District Council","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,51.5207,0.2956,"World Cities dataset"
"978",826381,"Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR)","","","Mexico","Latin America","Mexico","MX","MEX",484,37.9850091,-103.5438321,"World Cities dataset"
"979",842160,"Balikesir Metropolitan Municipality","Balikesir","POINT (27.8903 39.6533)","Turkey","Europe","Turkey","TR","TUR",792,39.6533,27.8903,"CDP Disclosure"
"980",17411,"Southend on Sea Borough Council","Southend-on-Sea","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,51.1598,0.2652,"World Cities dataset"
"981",36152,"Tallinn City Council","Tallinn","POINT (24.7536 59.437)","Estonia","Europe","Estonia","EE","EST",233,59.437,24.7536,"CDP Disclosure"
"982",848404,"Mongui","","","Colombia","Latin America","Colombia","CO","COL",170,9.23,-74.74,"World Cities dataset"
"983",826211,"Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS)","","","Mexico","Latin America","Mexico","MX","MEX",484,37.9850091,-103.5438321,"World Cities dataset"
"984",841964,"City of Hallandale Beach, FL","Hallandale Beach","POINT (-80.1484 25.9812)","United States of America","North America","United States Of America","US","USA",840,25.9812,-80.1484,"CDP Disclosure"
"985",826450,"Durham County Council","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,54.67648875,-1.67653405112204,"World Cities dataset"
"986",74671,"Kadiköy","","POINT (29.0585 40.98)","Turkey","Europe","Turkey","TR","TUR",792,40.98,29.0585,"CDP Disclosure"
"987",74695,"Sandnes kommune","","","Norway","Europe","Norway","NO","NOR",578,58.85,5.7333,"World Cities dataset"
"988",839672,"Municipalidad Distrital de La Molina","","","Peru","Latin America","Peru","PE","PER",604,-3.7852828,-80.0639827,"World Cities dataset"
"989",848478,"Banyuwangi City","","","Indonesia","Southeast Asia and Oceania","Indonesia","ID","IDN",360,-8.195,114.3696,"World Cities dataset"
"990",50678,"Município de Évora","Évora","","Portugal","Europe","Portugal","PT","PRT",620,38.4167,-7.5333,"World Cities dataset"
"991",73667,"San Rafael de Heredia","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,9.9985,-84.1169,"World Cities dataset"
"992",74672,"Bursa Nilüfer Municipality","","POINT (28 40)","Turkey","Europe","Turkey","TR","TUR",792,40,28,"CDP Disclosure"
"993",54268,"Dunedin City Council","","","New Zealand","Southeast Asia and Oceania","New Zealand","NZ","NZL",554,-45.8667,170.5,"World Cities dataset"
"994",54614,"Prefeitura da Cidade de São José do Rio Preto","São José do Rio Preto","POINT (-49.3762 -20.8118)","Brazil","Latin America","Brazil","BR","BRA",76,-20.8118,-49.3762,"CDP Disclosure"
"995",834373,"Town of York, ME","","","United States of America","North America","United States Of America","US","USA",840,40.6943,-73.9249,"World Cities dataset"
"996",848474,"Richmond Council","","POINT (-0.32574 51.448)","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,51.448,-0.32574,"CDP Disclosure"
"997",845307,"Zarcero","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,10.21859085,-84.4066445212011,"World Cities dataset"
"998",74643,"Dijon métropole","","","France","Europe","France","FR","FRA",250,47.3167,5.0167,"World Cities dataset"
"999",60110,"Municipality of Chisinau","Municipality of Chisinau","","Republic of Moldova","Europe","Moldova, Republic of","MD","MDA",498,47.00730215,28.8434520278263,"World Cities dataset"
"1000",73669,"San Luis Obispo","","","United States of America","North America","United States Of America","US","USA",840,35.2669,-120.6691,"World Cities dataset"
"1001",848409,"Lince","","","Peru","Latin America","Peru","PE","PER",604,-12.08656755,-77.0366469868362,"World Cities dataset"
"1002",834139,"Gangdong-gu Municipal Government","","","Republic of Korea","East Asia","Korea, Republic of (South Korea)","KR","KOR",410,37.53,127.1237,"World Cities dataset"
"1003",831431,"Cornwall Council","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,52.454,1.691,"World Cities dataset"
"1004",58488,"Sonderborg Kommune","Sonderborg","POINT (9.79217 54.9138)","Denmark","Europe","Denmark","DK","DNK",208,54.9138,9.79217,"CDP Disclosure"
"1005",50540,"City of Albuquerque","","","United States of America","North America","United States Of America","US","USA",840,35.1053,-106.6464,"World Cities dataset"
"1006",59958,"Tweed Shire Council","","","Australia","Southeast Asia and Oceania","Australia","AU","AUS",36,-28.349407,153.344926849372,"World Cities dataset"
"1007",845133,"Prefeitura de Monteiro Lobato","","","Brazil","Latin America","Brazil","BR","BRA",76,-22.9556524,-45.8385909,"World Cities dataset"
"1008",5871,"Essex County Council","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,42.6786751,-71.1463646920809,"World Cities dataset"
"1009",74607,"Gemeente Alkmaar","","","Netherlands","Europe","Netherlands","NL","NLD",528,51.1960937,5.9857301,"World Cities dataset"
"1010",832509,"Slough Borough Council","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,52.7705,-1.2046,"World Cities dataset"
"1011",54265,"City of Newcastle","Newcastle","","Australia","Southeast Asia and Oceania","Australia","AU","AUS",36,-32.9283,151.7817,"World Cities dataset"
"1012",848476,"Municipalidad de Cañas","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,10.4269051,-85.0917942526552,"World Cities dataset"
"1013",74463,"Village of Park Forest, IL","","","United States of America","North America","United States Of America","US","USA",840,34.7813,-111.7606,"World Cities dataset"
"1014",840178,"Michuhol-gu Municipal Government of Incheon","","","Republic of Korea","East Asia","Korea, Republic of (South Korea)","KR","KOR",410,37.4636,126.6502,"World Cities dataset"
"1015",848127,"Santa Bárbara (Costa Rica)","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,10.0823516,-84.1463269559553,"World Cities dataset"
"1016",834126,"Dobong-gu Municipal Government","","","Republic of Korea","East Asia","Korea, Republic of (South Korea)","KR","KOR",410,37.6686,127.0466,"World Cities dataset"
"1017",58483,"City of Surrey","","","Canada","North America","Canada","CA","CAN",124,49.19,-122.8489,"World Cities dataset"
"1018",50208,"Adana Metropolitan Municipality","Adana","POINT (35.334 36.995)","Turkey","Europe","Turkey","TR","TUR",792,36.995,35.334,"CDP Disclosure"
"1019",42384,"Göteborgs Stad","Göteborg","","Sweden","Europe","Sweden","SE","SWE",752,57.6717,11.981,"World Cities dataset"
"1020",826201,"Ayuntamiento de Zapopan","","","Mexico","Latin America","Mexico","MX","MEX",484,26.1167,-103.45,"World Cities dataset"
"1021",845132,"Prefeitura de Goiás (Goiás Velho)","","","Brazil","Latin America","Brazil","BR","BRA",76,-21.53879635,-42.1809782686909,"World Cities dataset"
"1022",843399,"Wandsworth Council","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,51.455,-0.192,"World Cities dataset"
"1023",60339,"Prefeitura de Anapolis","","","Brazil","Latin America","Brazil","BR","BRA",76,-21.3594,-48.0656,"World Cities dataset"
"1024",848125,"Oreamuno","","","Costa Rica","Latin America","Costa Rica","CR","CRI",188,9.9974653,-83.845703198973,"World Cities dataset"
"1025",60092,"City of Porvoo","Porvoo","","Finland","Europe","Finland","FI","FIN",246,60.3931,25.6639,"World Cities dataset"
"1026",49345,"City of Birmingham","Birmingham, AL","","United States of America","North America","United States Of America","US","USA",840,33.5186,-86.8104,"World Cities dataset"
"1027",60105,"Kirklees Council","Huddersfield","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,58.981,-2.96,"World Cities dataset"
"1028",44210,"Yeosu Metropolitan Government","Yeosu-si","","Republic of Korea","East Asia","Korea, Republic of (South Korea)","KR","KOR",410,34.7546257,127.659859,"World Cities dataset"
"1029",60168,"Derry City & Strabane","Derry","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,54.826115,-7.4627993,"World Cities dataset"
"1030",74546,"City of Milwaukie, OR","","","United States of America","North America","United States Of America","US","USA",840,45.4447,-122.6221,"World Cities dataset"
"1031",833284,"West Midlands Combined Authority","","","United Kingdom of Great Britain and Northern Ireland","Europe","United Kingdom","GB","GBR",826,52.5050033,-1.96439612333127,"World Cities dataset"
"1032",848129,"Esquías","","","Honduras","Latin America","Honduras","HN","HND",340,14.7444529,-87.370397,"World Cities dataset"
